,CASEID,PSU,CASENO,CASENUMBER,CATEGORY,VEHNO,OCCNO,SEATLOC,AGE,HEIGHT,WEIGHT,SEX,FETALMORT,ROLE,EYEWEAR,POSTURE,BELTUSE
19019,17669,26,76,1-26-2020-076-07,7,1,1,11,54,168,79,1,8,1,9,99,99
19020,17145,30,35,1-30-2020-035-03,3,3,1,11,56,999,999,1,8,1,9,99,99
19021,17830,48,39,1-48-2020-039-07,7,2,2,13,27,185,70,1,8,2,0,0,4
19022,17780,29,78,1-29-2020-078-03,3,2,1,11,21,999,999,2,8,1,9,99,99
19023,19710,18,81,1-18-2020-081-07,7,1,1,11,32,999,999,1,8,1,9,99,4
19024,15939,14,1,1-14-2020-001-04,4,1,1,11,31,999,999,2,8,1,9,99,4
19025,16109,19,4,1-19-2020-004-10,10,1,1,11,21,999,999,1,8,1,9,99,0
19026,16392,22,8,1-22-2020-008-04,4,1,1,11,58,999,999,1,8,1,9,99,99
19027,16847,15,20,1-15-2020-020-03,3,1,1,11,38,999,999,1,8,1,9,99,99
19028,17095,16,34,1-16-2020-034-06,6,2,3,21,0,999,999,2,8,2,9,10,99
19029,19384,21,125,1-21-2020-125-05,5,1,4,22,11,127,29,2,8,2,0,0,4
19030,19493,17,111,1-17-2020-111-03,3,2,3,21,12,999,999,1,8,2,9,99,4
19031,18215,52,107,1-52-2020-107-03,3,3,2,21,2,84,19,2,8,2,0,10,14
19032,18502,13,75,1-13-2020-075-02,2,2,2,13,41,165,68,2,8,2,0,99,4
19033,19092,31,61,1-31-2020-061-03,3,2,3,21,10,999,999,1,8,2,9,99,4
19034,16035,52,2,1-52-2020-002-07,7,1,1,11,30,999,999,2,8,1,9,99,4
19035,16380,73,7,1-73-2020-007-09,9,1,1,11,21,999,999,2,8,1,9,99,4
19036,16484,66,8,1-66-2020-008-09,9,1,1,11,17,168,68,2,8,1,0,0,4
19037,16484,66,8,1-66-2020-008-09,9,1,2,13,15,165,64,2,8,2,0,0,0
19038,16779,30,23,1-30-2020-023-06,6,1,2,13,62,999,999,2,8,2,9,99,4
19039,17243,13,35,1-13-2020-035-01,1,2,1,11,43,999,999,2,8,1,9,99,99
19040,17694,15,42,1-15-2020-042-04,4,1,2,13,31,999,999,1,8,2,9,99,99
19041,18708,30,106,1-30-2020-106-03,3,2,1,11,33,999,999,1,8,1,9,99,4
19042,18709,66,55,1-66-2020-055-04,4,2,2,13,51,999,999,2,8,2,9,99,4
19043,16489,21,15,1-21-2020-015-07,7,1,2,13,39,999,999,2,8,2,9,99,99
19044,16713,24,33,1-24-2020-033-07,7,2,4,23,7,117,24,1,8,2,0,10,14
19045,19003,31,60,1-31-2020-060-06,6,1,1,11,54,999,999,1,8,1,9,99,99
19046,16587,52,29,1-52-2020-029-09,9,2,1,11,65,999,999,2,8,1,9,99,4
19047,16683,26,31,1-26-2020-031-07,7,1,1,11,57,155,54,2,8,1,9,99,4
19048,16945,26,42,1-26-2020-042-03,3,1,1,11,999,999,999,9,8,1,9,99,99
19049,20265,30,171,1-30-2020-171-02,2,1,1,11,46,999,999,2,8,1,9,99,99
19050,18832,76,64,1-76-2020-064-03,3,1,2,13,40,999,999,2,8,2,9,99,4
19051,19665,52,173,1-52-2020-173-04,4,2,1,11,22,999,999,1,8,1,9,99,4
19052,19947,21,149,1-21-2020-149-03,3,1,1,11,999,999,999,2,8,1,9,99,99
19053,16435,25,13,1-25-2020-013-06,6,2,1,11,46,178,54,2,8,1,0,0,4
19054,17466,32,66,1-32-2020-066-01,1,2,1,11,33,999,999,1,8,1,9,99,4
19055,19303,14,72,1-14-2020-072-07,7,2,1,11,30,175,59,2,8,1,0,99,4
19056,20188,15,125,1-15-2020-125-04,4,1,1,11,30,999,999,1,8,1,9,99,99
19057,20363,32,198,1-32-2020-198-03,3,1,1,11,27,999,999,2,8,1,9,99,4
19058,18158,29,94,1-29-2020-094-09,9,1,1,11,47,999,999,1,8,1,9,99,99
19059,18255,29,99,1-29-2020-099-04,4,1,1,11,64,999,999,1,8,1,9,99,4
19060,17509,23,23,1-23-2020-023-06,6,1,1,11,21,999,999,1,8,1,9,99,99
19061,19323,52,155,1-52-2020-155-07,7,2,2,13,21,999,999,1,8,2,9,99,0
19062,19460,18,74,1-18-2020-074-05,5,2,2,13,11,999,999,2,8,2,9,99,4
19063,20283,17,131,1-17-2020-131-04,4,1,1,11,50,999,999,1,8,1,9,99,4
19064,18203,10,102,1-10-2020-102-06,6,2,1,11,61,999,999,1,8,1,9,99,4
19065,17330,20,27,1-20-2020-027-04,4,2,1,11,18,152,49,2,8,1,3,0,4
19066,17610,30,53,1-30-2020-053-06,6,1,1,11,42,999,999,1,8,1,9,99,4
19067,19850,73,94,1-73-2020-094-07,7,2,1,11,16,999,999,2,8,1,9,99,4
19068,19839,32,170,1-32-2020-170-03,3,2,1,11,21,999,999,1,8,1,9,99,4
19069,19918,23,63,1-23-2020-063-09,9,1,1,11,999,999,999,9,8,1,9,99,4
19070,18704,21,103,1-21-2020-103-05,5,3,1,11,26,160,51,2,8,1,9,99,4
19071,18973,11,67,1-11-2020-067-09,9,1,2,13,999,999,999,9,8,2,9,99,99
19072,19193,26,133,1-26-2020-133-10,10,1,1,11,37,175,107,1,8,1,9,99,99
19073,16226,20,4,1-20-2020-004-09,9,1,1,11,37,170,84,1,8,1,9,99,99
19074,19348,31,68,1-31-2020-068-07,7,1,1,11,17,999,999,2,8,1,9,99,99
19075,19001,16,105,1-16-2020-105-04,4,2,1,11,27,999,999,1,8,1,9,99,4
19076,20144,10,191,1-10-2020-191-03,3,2,2,13,23,999,999,1,8,2,9,99,0
19077,18332,12,56,1-12-2020-056-05,5,1,1,11,19,999,999,1,8,1,9,99,99
19078,18500,13,73,1-13-2020-073-04,4,1,1,11,47,999,999,2,8,1,0,99,0
19079,16160,24,9,1-24-2020-009-09,9,1,2,13,17,999,999,1,8,2,9,99,4
19080,16212,76,6,1-76-2020-006-07,7,1,1,11,20,999,999,2,8,1,9,99,4
19081,16711,24,31,1-24-2020-031-06,6,1,3,23,25,999,999,1,8,2,9,99,99
19082,16958,18,18,1-18-2020-018-09,9,1,2,13,31,999,85,2,8,2,9,99,99
19083,17298,21,43,1-21-2020-043-06,6,1,1,11,999,999,999,1,8,1,9,0,99
19084,17463,32,63,1-32-2020-063-09,9,1,1,11,30,999,999,1,8,1,9,99,99
19085,17672,29,75,1-29-2020-075-06,6,1,1,11,23,999,999,2,8,1,9,99,99
19086,17855,66,40,1-66-2020-040-06,6,2,1,11,67,999,999,2,8,1,9,99,99
19087,18202,10,101,1-10-2020-101-03,3,2,1,11,51,999,999,1,8,1,9,99,99
19088,19690,22,120,1-22-2020-120-04,4,1,2,13,62,999,999,2,8,2,9,99,4
19089,19672,13,104,1-13-2020-104-02,2,2,2,21,31,999,999,1,8,2,9,99,99
19090,20256,26,181,1-26-2020-181-03,3,3,1,11,22,175,104,1,8,1,9,99,99
19091,17430,54,11,1-54-2020-011-07,7,1,1,11,40,999,999,1,8,1,9,99,99
19092,18324,25,70,1-25-2020-070-03,3,3,1,11,24,185,95,1,8,1,9,99,0
19093,17863,21,69,1-21-2020-069-04,4,1,1,11,28,191,104,1,8,1,9,99,99
19094,18913,59,50,1-59-2020-050-02,2,2,1,11,34,999,72,2,8,1,9,99,4
19095,19394,29,149,1-29-2020-149-04,4,2,1,11,50,999,88,1,8,1,9,99,4
19096,19181,76,72,1-76-2020-072-08,8,2,2,13,26,999,999,2,8,2,9,99,99
19097,16078,13,2,1-13-2020-002-03,3,2,1,11,47,999,999,2,8,1,9,99,4
19098,16101,73,2,1-73-2020-002-07,7,1,1,11,28,170,113,2,8,1,0,0,4
19099,16962,16,28,1-16-2020-028-03,3,2,1,11,55,999,999,1,8,1,9,99,99
19100,19159,23,47,1-23-2020-047-02,2,1,1,11,16,999,999,1,8,1,9,99,4
19101,19765,31,77,1-31-2020-077-04,4,1,1,11,25,999,999,1,8,1,9,99,0
19102,20063,48,77,1-48-2020-077-07,7,1,1,11,44,183,113,1,8,1,0,0,4
19103,17542,25,45,1-25-2020-045-03,3,1,1,11,38,999,999,2,8,1,9,99,99
19104,17569,19,67,1-19-2020-067-08,8,2,2,13,32,999,999,2,8,2,9,99,4
19105,18417,59,38,1-59-2020-038-05,5,1,3,21,22,160,86,2,8,2,9,99,4
19106,18432,19,105,1-19-2020-105-01,1,1,1,11,39,999,999,1,8,1,9,99,0
19107,18587,59,42,1-59-2020-042-07,7,1,2,13,15,999,999,1,8,2,9,99,4
19108,18624,25,81,1-25-2020-081-05,5,1,1,11,72,999,999,1,8,1,9,99,4
19109,18626,25,83,1-25-2020-083-03,3,1,1,11,30,999,999,1,8,1,9,99,99
19110,19419,52,159,1-52-2020-159-03,3,2,2,13,30,999,999,1,8,2,9,99,0
19111,16394,33,6,1-33-2020-006-02,2,3,1,11,60,185,95,1,8,1,9,99,4
19112,16521,24,23,1-24-2020-023-05,5,2,1,11,25,999,999,1,8,1,9,99,99
19113,19406,54,35,1-54-2020-035-03,3,2,1,11,26,999,999,1,8,1,9,99,99
19114,19556,76,81,1-76-2020-081-03,3,1,1,11,46,999,999,1,8,1,9,99,99
19115,19629,30,143,1-30-2020-143-02,2,3,1,11,52,999,999,2,8,1,9,99,99
19116,19809,30,150,1-30-2020-150-01,1,2,1,21,3,999,999,2,8,2,9,10,99
19117,16267,52,10,1-52-2020-010-04,4,1,2,13,36,168,999,1,8,2,0,0,4
19118,18416,59,37,1-59-2020-037-02,2,1,4,23,69,157,135,2,8,2,0,0,0
19119,16190,31,3,1-31-2020-003-07,7,1,1,11,68,170,59,2,8,1,1,0,4
19120,16353,52,14,1-52-2020-014-04,4,2,1,11,35,173,66,2,8,1,1,0,4
19121,17994,22,58,1-22-2020-058-07,7,2,1,11,36,180,82,1,8,1,0,0,4
19122,18097,30,75,1-30-2020-075-02,2,2,1,11,58,999,999,1,8,1,9,99,99
19123,16330,20,6,1-20-2020-006-01,1,1,1,11,19,155,68,2,8,1,9,99,4
19124,20348,48,82,1-48-2020-082-04,4,1,2,13,24,999,999,1,8,2,9,99,4
19125,18712,10,122,1-10-2020-122-04,4,2,3,21,18,999,999,1,8,2,9,99,4
19126,17687,23,27,1-23-2020-027-05,5,2,1,11,53,999,999,1,8,1,9,99,99
19127,19055,14,69,1-14-2020-069-03,3,3,3,22,4,999,999,1,8,2,9,99,4
19128,19126,25,102,1-25-2020-102-10,10,1,1,11,37,999,999,1,8,1,9,99,0
19129,19389,10,153,1-10-2020-153-04,4,1,1,11,25,999,999,1,8,1,9,99,4
19130,18091,22,62,1-22-2020-062-09,9,1,1,11,74,999,999,2,8,1,9,99,99
19131,18187,52,100,1-52-2020-100-10,10,1,1,11,15,999,999,2,8,1,9,99,4
19132,18219,24,95,1-24-2020-095-04,4,2,2,13,36,999,999,1,8,2,9,99,0
19133,16978,10,46,1-10-2020-046-03,3,1,2,13,29,999,999,2,8,2,9,99,99
19134,17658,73,38,1-73-2020-038-03,3,1,2,13,27,999,999,1,8,2,9,99,4
19135,19761,32,167,1-32-2020-167-02,2,1,1,11,20,999,999,1,8,1,9,99,4
19136,18088,27,45,1-27-2020-045-06,6,2,1,11,47,999,999,1,8,1,9,99,5
19137,18242,12,54,1-12-2020-054-06,6,2,1,11,43,999,999,2,8,1,9,99,4
19138,16346,24,17,1-24-2020-017-03,3,2,1,11,24,999,999,2,8,1,9,99,4
19139,16716,28,16,1-28-2020-016-10,10,1,1,11,20,999,999,2,8,1,9,99,4
19140,16910,59,8,1-59-2020-008-07,7,1,1,11,16,999,999,1,8,1,9,99,4
19141,19702,26,153,1-26-2020-153-04,4,2,3,23,32,180,73,1,8,2,0,99,4
19142,20022,29,171,1-29-2020-171-09,9,1,1,11,36,999,999,1,8,1,9,99,4
19143,16298,26,10,1-26-2020-010-06,6,1,2,13,25,999,999,2,8,2,9,99,99
19144,17031,31,23,1-31-2020-023-09,9,1,2,13,16,999,999,1,8,2,9,99,4
19145,19283,15,98,1-15-2020-098-04,4,2,2,13,23,999,999,2,8,2,9,99,99
19146,19426,25,115,1-25-2020-115-03,3,1,1,11,30,999,999,1,8,1,9,99,99
19147,20249,76,98,1-76-2020-098-07,7,2,1,11,18,999,999,2,8,1,9,99,4
19148,17485,19,64,1-19-2020-064-02,2,1,1,11,28,999,999,2,8,1,9,99,4
19149,18015,73,46,1-73-2020-046-10,10,1,1,11,51,163,68,2,8,1,1,0,4
19150,18168,33,59,1-33-2020-059-06,6,1,1,11,56,152,59,2,8,1,9,99,99
19151,18598,12,62,1-12-2020-062-07,7,1,1,11,34,160,52,2,8,1,3,0,0
19152,18723,24,117,1-24-2020-117-03,3,2,2,13,39,999,999,2,8,2,9,99,4
19153,18797,14,62,1-14-2020-062-04,4,2,2,13,54,999,999,1,8,2,9,99,4
19154,17081,12,25,1-12-2020-025-07,7,1,1,11,27,999,999,2,8,1,9,99,99
19155,17693,22,49,1-22-2020-049-04,4,2,1,11,68,999,999,2,8,1,9,99,4
19156,19238,48,58,1-48-2020-058-07,7,1,2,13,49,188,98,1,8,2,0,0,4
19157,19743,11,88,1-11-2020-088-02,2,2,2,99,999,999,999,9,8,2,9,99,99
19158,20203,30,169,1-30-2020-169-07,7,1,1,11,18,999,999,2,8,1,9,99,99
19159,17826,24,81,1-24-2020-081-09,9,2,1,11,65,999,999,2,8,1,9,99,4
19160,18955,30,117,1-30-2020-117-03,3,3,2,13,21,999,999,2,8,2,9,99,99
19161,17309,16,42,1-16-2020-042-07,7,2,1,11,52,173,125,2,8,1,0,0,4
19162,16438,73,10,1-73-2020-010-04,4,1,1,11,30,999,999,1,8,1,9,99,4
19163,18577,16,88,1-16-2020-088-02,2,1,1,11,42,999,999,1,8,1,9,99,4
19164,18955,30,117,1-30-2020-117-03,3,3,1,11,25,999,999,1,8,1,9,99,99
19165,16185,73,4,1-73-2020-004-01,1,2,2,13,39,999,999,1,8,2,9,99,4
19166,16546,25,16,1-25-2020-016-04,4,2,1,11,28,999,999,1,8,1,9,99,4
19167,16752,66,15,1-66-2020-015-06,6,1,2,13,58,178,82,1,8,2,0,0,0
19168,20281,10,198,1-10-2020-198-03,3,2,1,11,35,999,999,1,8,1,9,99,99
19169,16973,76,25,1-76-2020-025-04,4,1,1,11,43,999,999,1,8,1,9,99,99
19170,17211,73,29,1-73-2020-029-10,10,1,1,11,52,999,999,1,8,1,9,99,4
19171,17537,16,49,1-16-2020-049-04,4,2,1,11,32,999,999,2,8,1,9,99,4
19172,19520,59,57,1-59-2020-057-05,5,1,1,11,81,162,54,2,8,1,9,99,4
19173,16056,29,3,1-29-2020-003-04,4,2,3,23,1,999,14,2,8,2,0,10,14
19174,16209,16,4,1-16-2020-004-09,9,1,1,11,26,999,999,2,8,1,9,99,0
19175,16433,52,20,1-52-2020-020-10,10,1,1,11,26,999,999,2,8,1,9,99,0
19176,16698,10,36,1-10-2020-036-04,4,2,1,11,33,168,94,5,0,1,9,99,4
19177,16959,22,25,1-22-2020-025-03,3,2,1,11,43,183,107,1,8,1,1,0,4
19178,19769,23,60,1-23-2020-060-01,1,2,3,23,15,999,999,1,8,2,9,99,99
19179,20364,32,199,1-32-2020-199-03,3,3,1,11,49,999,999,1,8,1,9,99,4
19180,17483,19,62,1-19-2020-062-08,8,1,1,11,46,999,999,1,8,1,9,99,4
19181,17734,24,78,1-24-2020-078-06,6,1,2,13,15,163,999,2,8,2,9,0,4
19182,19470,29,151,1-29-2020-151-04,4,1,1,11,60,999,999,1,8,1,9,99,0
19183,19534,19,157,1-19-2020-157-04,4,1,1,11,18,175,73,1,8,1,0,0,4
19184,16243,12,8,1-12-2020-008-03,3,2,1,11,23,999,999,2,8,1,9,99,4
19185,16418,24,19,1-24-2020-019-04,4,1,1,11,35,999,999,1,8,1,9,99,4
19186,16892,17,40,1-17-2020-040-04,4,1,1,11,36,173,120,2,8,1,1,0,4
19187,19777,19,168,1-19-2020-168-04,4,1,1,11,62,999,999,1,8,1,9,99,4
19188,19409,17,110,1-17-2020-110-06,6,1,1,11,999,999,999,9,8,1,9,99,0
19189,19967,10,181,1-10-2020-181-09,9,1,1,11,49,999,999,1,8,1,9,99,99
19190,17749,32,75,1-32-2020-075-03,3,3,2,23,9,999,999,1,8,2,9,10,14
19191,17002,24,44,1-24-2020-044-10,10,1,1,11,35,999,999,1,8,1,9,99,99
19192,17858,18,38,1-18-2020-038-10,10,1,1,11,44,999,999,1,8,1,9,99,0
19193,19677,23,58,1-23-2020-058-03,3,2,1,11,24,999,999,2,8,1,9,99,4
19194,20216,17,128,1-17-2020-128-05,5,2,2,13,50,999,999,1,8,2,9,99,4
19195,20248,76,97,1-76-2020-097-05,5,1,1,11,44,999,999,2,8,1,9,99,4
19196,16967,33,22,1-33-2020-022-04,4,1,1,11,26,170,91,2,8,1,0,0,4
19197,17500,27,33,1-27-2020-033-07,7,1,1,11,79,999,999,1,8,1,9,99,99
19198,20024,26,166,1-26-2020-166-05,5,3,2,13,10,999,44,1,8,2,0,99,4
19199,20289,24,195,1-24-2020-195-06,6,1,2,13,37,999,999,2,8,2,9,99,99
19200,18066,19,88,1-19-2020-088-03,3,2,1,11,69,173,91,2,8,1,1,0,4
19201,18024,10,93,1-10-2020-093-07,7,1,2,13,38,999,999,2,8,2,9,99,0
19202,18167,22,66,1-22-2020-066-10,10,1,1,11,42,999,999,1,8,1,9,99,4
19203,18893,10,131,1-10-2020-131-03,3,2,1,11,28,999,999,2,8,1,9,99,4
19204,19027,15,89,1-15-2020-089-07,7,2,1,11,51,170,76,1,8,1,0,0,4
19205,16039,16,2,1-16-2020-002-02,2,2,1,11,22,999,999,2,8,1,9,99,0
19206,20324,22,147,1-22-2020-147-07,7,1,2,13,31,999,999,1,8,2,9,99,4
19207,18706,73,66,1-73-2020-066-06,6,1,1,11,17,999,999,2,8,1,9,99,4
19208,18749,32,121,1-32-2020-121-02,2,1,1,11,26,999,999,1,8,1,9,99,0
19209,19101,19,136,1-19-2020-136-08,8,1,1,11,26,999,999,2,8,1,9,99,0
19210,16214,18,5,1-18-2020-005-06,6,1,1,11,18,999,999,2,8,1,9,99,4
19211,18820,59,48,1-59-2020-048-02,2,1,3,21,999,999,999,9,8,2,9,99,99
19212,19325,52,157,1-52-2020-157-03,3,1,2,13,54,999,999,1,8,2,9,99,0
19213,16406,22,10,1-22-2020-010-09,9,2,2,13,23,180,73,1,8,2,0,0,0
19214,16730,73,18,1-73-2020-018-03,3,1,3,21,87,999,64,2,8,2,9,99,4
19215,16836,27,18,1-27-2020-018-03,3,1,2,13,28,185,76,1,8,2,9,99,99
19216,18864,32,123,1-32-2020-123-02,2,2,1,11,60,999,999,1,8,1,9,99,4
19217,16399,18,9,1-18-2020-009-07,7,2,1,11,39,163,58,2,8,1,3,0,4
19218,16677,21,22,1-21-2020-022-09,9,1,1,11,999,999,999,9,8,1,9,99,4
19219,18897,25,93,1-25-2020-093-07,7,1,3,23,20,999,999,1,8,2,9,99,0
19220,17255,10,59,1-10-2020-059-03,3,1,1,11,26,999,999,1,8,1,9,99,99
19221,18014,12,49,1-12-2020-049-07,7,1,1,11,62,999,999,1,8,1,9,99,4
19222,17951,16,64,1-16-2020-064-08,8,1,1,11,26,170,61,2,8,1,0,0,4
19223,18654,23,36,1-23-2020-036-01,1,2,1,11,24,999,999,2,8,1,9,99,99
19224,19009,19,134,1-19-2020-134-03,3,2,1,11,33,999,999,2,8,1,9,99,0
19225,19124,26,129,1-26-2020-129-08,8,1,3,21,15,999,999,1,8,2,9,99,99
19226,19994,13,111,1-13-2020-111-09,9,1,3,23,4,999,999,1,8,2,9,99,4
19227,20086,16,121,1-16-2020-121-03,3,1,1,11,37,999,999,1,8,1,9,99,99
19228,16059,10,2,1-10-2020-002-03,3,2,1,11,36,999,999,1,8,1,9,99,99
19229,16675,22,18,1-22-2020-018-06,6,2,1,11,45,999,999,1,8,1,9,99,4
19230,16712,24,32,1-24-2020-032-06,6,2,1,11,21,999,999,2,8,1,9,99,99
19231,16404,21,10,1-21-2020-010-02,2,1,2,13,24,999,999,2,8,2,9,6,4
19232,19442,27,77,1-27-2020-077-04,4,2,1,11,20,150,86,4,0,1,9,99,99
19233,19678,23,59,1-23-2020-059-03,3,1,1,11,36,999,999,1,8,1,9,99,4
19234,18101,20,46,1-20-2020-046-03,3,1,1,11,44,168,77,1,8,1,9,99,4
19235,18679,19,117,1-19-2020-117-06,6,2,3,23,1,999,999,2,8,2,9,10,99
19236,18144,12,52,1-12-2020-052-07,7,1,1,11,61,999,999,2,8,1,9,99,4
19237,19307,10,149,1-10-2020-149-05,5,1,1,11,27,999,999,1,8,1,9,99,0
19238,19480,52,163,1-52-2020-163-08,8,2,5,22,8,999,999,2,8,2,9,99,99
19239,19751,12,92,1-12-2020-092-04,4,1,1,11,16,999,999,2,8,1,9,99,4
19240,18355,29,104,1-29-2020-104-03,3,2,1,11,24,999,999,2,8,1,9,99,4
19241,16560,31,13,1-31-2020-013-04,4,1,1,11,33,168,73,1,8,1,0,0,4
19242,17120,31,26,1-31-2020-026-04,4,2,1,11,16,999,999,2,8,1,9,99,99
19243,17358,52,63,1-52-2020-063-06,6,2,1,11,27,999,999,2,8,1,9,99,4
19244,17662,13,51,1-13-2020-051-07,7,1,1,11,34,999,999,1,8,1,9,99,4
19245,20337,30,175,1-30-2020-175-06,6,3,1,11,62,999,999,1,8,1,9,99,4
19246,19267,19,144,1-19-2020-144-03,3,2,1,11,50,999,999,2,8,1,9,99,4
19247,19756,25,125,1-25-2020-125-09,9,1,1,11,31,999,999,1,8,1,9,99,4
19248,19784,15,116,1-15-2020-116-10,10,1,1,11,39,180,86,1,8,1,0,0,4
19249,19841,32,172,1-32-2020-172-07,7,4,3,21,2,999,999,1,8,2,9,10,99
19250,17812,10,85,1-10-2020-085-03,3,2,2,13,41,999,999,1,8,2,9,99,4
19251,18272,21,85,1-21-2020-085-06,6,1,5,23,11,152,54,1,8,2,0,0,4
19252,19118,15,91,1-15-2020-091-10,10,2,1,11,29,999,999,2,8,1,9,99,99
19253,16054,31,1,1-31-2020-001-04,4,1,1,11,26,999,999,1,8,1,9,99,99
19254,16188,12,6,1-12-2020-006-03,3,2,1,11,999,999,999,1,8,1,9,99,99
19255,16362,32,13,1-32-2020-013-03,3,2,3,23,1,999,14,1,8,2,0,10,15
19256,16144,14,4,1-14-2020-004-04,4,1,1,11,85,180,88,1,8,1,1,0,4
19257,16507,12,15,1-12-2020-015-06,6,1,1,11,47,170,73,2,8,1,0,0,4
19258,16696,14,16,1-14-2020-016-06,6,1,2,13,19,999,999,2,8,2,9,99,99
19259,16903,52,45,1-52-2020-045-10,10,2,1,11,70,150,68,2,8,1,0,0,4
19260,18841,26,121,1-26-2020-121-04,4,1,1,11,38,191,95,1,8,1,0,98,0
19261,16423,76,14,1-76-2020-014-05,5,1,1,11,29,999,999,2,8,1,9,99,4
19262,18809,52,133,1-52-2020-133-06,6,2,2,13,50,999,999,2,8,2,9,99,4
19263,19144,16,110,1-16-2020-110-06,6,2,1,11,18,999,999,1,8,1,9,99,99
19264,20068,12,99,1-12-2020-099-02,2,2,1,11,26,999,999,1,8,1,9,99,4
19265,20288,24,194,1-24-2020-194-04,4,1,1,11,75,165,61,1,8,1,9,0,4
19266,18787,10,125,1-10-2020-125-07,7,2,1,11,54,999,999,2,8,1,9,99,99
19267,19104,19,139,1-19-2020-139-07,7,2,1,11,16,999,999,2,8,1,9,99,0
19268,16032,73,1,1-73-2020-001-04,4,1,2,13,30,999,999,1,8,2,9,99,4
19269,16248,77,13,1-77-2020-013-05,5,1,1,11,32,999,999,1,8,1,9,99,4
19270,16608,14,14,1-14-2020-014-04,4,1,1,11,40,999,999,1,8,1,9,99,99
19271,20216,17,128,1-17-2020-128-05,5,1,1,11,72,999,999,2,8,1,9,99,4
19272,17996,22,60,1-22-2020-060-07,7,2,1,11,59,191,109,1,8,1,0,0,4
19273,18108,10,96,1-10-2020-096-01,1,1,1,11,20,170,68,1,8,1,9,99,99
19274,18887,52,135,1-52-2020-135-03,3,1,4,22,7,999,999,2,8,2,9,10,99
19275,18910,13,84,1-13-2020-084-03,3,1,3,22,999,999,999,2,8,2,9,10,0
19276,17359,52,64,1-52-2020-064-03,3,1,1,11,999,999,999,9,8,1,9,99,99
19277,19788,29,163,1-29-2020-163-01,1,1,1,11,34,999,999,1,8,1,9,99,0
19278,19724,76,86,1-76-2020-086-10,10,1,1,11,82,999,999,2,8,1,9,99,99
19279,17798,30,62,1-30-2020-062-03,3,1,1,11,33,999,999,1,8,1,9,99,4
19280,18752,76,62,1-76-2020-062-07,7,1,1,11,23,175,77,1,8,1,0,0,4
19281,17240,30,37,1-30-2020-037-03,3,2,1,11,23,160,61,2,8,1,9,99,99
19282,19534,19,157,1-19-2020-157-04,4,1,3,21,19,183,129,1,8,2,0,0,4
19283,17290,29,60,1-29-2020-060-10,10,1,1,11,26,152,58,1,8,1,0,0,4
19284,17936,52,91,1-52-2020-091-03,3,2,1,11,74,163,69,2,8,1,1,0,4
19285,18273,23,33,1-23-2020-033-02,2,1,1,11,65,999,999,1,8,1,9,99,99
19286,19210,29,140,1-29-2020-140-06,6,2,2,13,999,999,999,1,8,2,9,99,4
19287,16549,73,13,1-73-2020-013-03,3,1,1,11,54,999,999,1,8,1,9,99,4
19288,16731,73,19,1-73-2020-019-04,4,1,1,11,49,999,999,1,8,1,9,99,4
19289,17080,17,48,1-17-2020-048-06,6,2,1,11,42,170,96,2,8,1,0,0,4
19290,17574,15,39,1-15-2020-039-04,4,2,1,11,41,999,999,1,8,1,9,99,99
19291,18158,29,94,1-29-2020-094-09,9,2,1,11,60,173,93,1,8,1,0,0,4
19292,18804,24,122,1-24-2020-122-06,6,1,5,31,6,107,999,1,8,2,0,0,4
19293,17209,25,35,1-25-2020-035-07,7,1,1,11,60,175,97,2,8,1,0,0,4
19294,17275,52,61,1-52-2020-061-08,8,1,1,11,25,175,94,1,8,1,9,99,99
19295,17330,20,27,1-20-2020-027-04,4,1,1,11,52,165,95,1,8,1,9,99,99
19296,18919,26,125,1-26-2020-125-03,3,1,2,13,25,999,999,9,8,2,9,99,0
19297,19370,29,147,1-29-2020-147-03,3,1,1,11,47,999,999,1,8,1,9,99,0
19298,16480,18,10,1-18-2020-010-03,3,1,2,23,9,999,999,1,8,2,9,10,14
19299,16487,21,13,1-21-2020-013-04,4,1,1,11,25,160,84,1,8,1,0,0,4
19300,17342,14,29,1-14-2020-029-07,7,1,1,11,63,999,999,1,8,1,9,99,99
19301,19612,19,159,1-19-2020-159-06,6,1,1,11,50,999,999,1,8,1,9,99,99
19302,19899,24,179,1-24-2020-179-03,3,2,2,21,7,122,28,2,8,2,0,10,14
19303,20125,14,93,1-14-2020-093-03,3,2,1,11,28,999,66,1,8,1,9,99,99
19304,17654,52,79,1-52-2020-079-04,4,1,1,11,57,999,999,2,8,1,9,99,99
19305,18229,59,35,1-59-2020-035-07,7,1,1,11,35,999,999,1,8,1,9,99,0
19306,16582,21,20,1-21-2020-020-03,3,2,2,13,18,163,57,2,8,2,0,0,4
19307,16699,10,37,1-10-2020-037-02,2,2,1,11,62,999,999,1,8,1,9,99,4
19308,19956,22,133,1-22-2020-133-07,7,1,1,11,28,999,999,1,8,1,9,99,99
19309,20063,48,77,1-48-2020-077-07,7,1,5,23,17,178,68,2,8,2,0,0,4
19310,20197,30,166,1-30-2020-166-05,5,1,1,11,22,999,999,2,8,1,9,99,99
19311,20047,77,107,1-77-2020-107-04,4,2,1,11,31,999,999,1,8,1,9,99,0
19312,16426,76,13,1-76-2020-013-10,10,1,5,31,15,999,999,1,8,2,9,99,99
19313,16734,25,22,1-25-2020-022-09,9,1,1,11,72,158,60,2,8,1,9,99,99
