CASEID,PSU,CASENO,CASENUMBER,DAMPLANE,CATEGORY,VEHNO,DVLONG,DVLAT,DVTOTAL,CRASHTYPE,PREFHE,MODELYR,BODYTYPE,BODYCAT,SPEEDLIMIT,CRITEVENT,CRASHCONF,DRUGTEST,ALCTESTRESULT,ALCTESTSRC
27804,16,103,1-16-2022-103-03,R,3,1,999,999,999,79,0,2021,14,3,40,65,K,0,995,0
27804,16,103,1-16-2022-103-03,F,3,2,999,999,999,78,0,2009,52,7,40,16,K,0,995,0
27805,16,104,1-16-2022-104-10,L,10,1,999,999,999,6,1,2011,4,1,40,12,B,0,995,0
27806,23,43,1-23-2022-043-06,R,6,1,-6,-5,8,68,0,2016,4,1,72,15,J,0,995,0
27806,23,43,1-23-2022-043-06,F,6,2,-9,5,10,69,0,2017,4,1,72,62,J,0,995,0
27807,25,105,1-25-2022-105-07,F,7,1,-21,0,21,20,0,2013,5,1,56,50,D,0,998,8
27807,25,105,1-25-2022-105-07,B,7,2,18,-3,18,21,0,2016,15,3,56,53,D,0,998,8
27808,25,106,1-25-2022-106-07,L,7,1,999,999,999,82,0,2013,14,3,24,15,K,0,995,0
27808,25,106,1-25-2022-106-07,F,7,2,999,999,999,83,0,2010,14,3,24,72,K,0,995,0
27809,25,107,1-25-2022-107-01,F,1,1,999,999,999,7,1,2002,4,1,56,6,B,0,995,0
27810,27,85,1-27-2022-085-03,F,3,1,999,999,999,13,0,2019,14,3,56,87,C,9,995,0
27811,27,86,1-27-2022-086-03,F,3,1,999,999,999,13,0,2023,14,3,56,87,C,9,998,8
27812,52,156,1-52-2022-156-09,F,9,1,-13,0,13,28,1,2006,14,3,56,52,D,0,995,0
27812,52,156,1-52-2022-156-09,B,9,2,14,0,14,29,0,1996,14,3,56,53,D,0,995,0
27812,52,156,1-52-2022-156-09,B,9,3,999,999,999,98,0,2021,34,5,56,53,M,0,995,0
27813,52,157,1-52-2022-157-09,F,9,1,-18,15,23,86,0,2005,34,5,40,17,L,9,998,8
27813,52,157,1-52-2022-157-09,R,9,2,-10,-27,29,87,0,2004,4,1,40,66,L,0,995,0
27814,52,158,1-52-2022-158-04,F,4,1,999,999,999,66,1,2003,49,6,40,10,I,0,995,0
27814,52,158,1-52-2022-158-04,F,4,2,999,999,999,66,8,2022,14,3,40,62,I,8,887,6
27815,10,170,1-10-2022-170-02,F,2,1,-43,0,43,28,0,2005,4,1,113,52,D,0,995,0
27815,10,170,1-10-2022-170-02,B,2,2,52,9,53,30,0,2019,4,1,113,53,D,0,995,0
27815,10,170,1-10-2022-170-02,L,2,3,999,999,999,98,0,2017,14,3,113,60,M,0,995,0
27816,10,171,1-10-2022-171-06,F,6,1,999,999,999,24,0,2016,14,3,105,51,D,0,995,0
27816,10,171,1-10-2022-171-06,B,6,2,999,999,999,25,0,2014,14,3,105,53,D,9,998,8
27817,66,98,1-66-2022-098-09,T,9,1,999,999,999,6,1,2008,9,1,64,12,B,9,0,2
27819,18,97,1-18-2022-097-03,L,3,1,999,999,999,98,1,2004,34,5,113,53,M,0,995,0
27819,18,97,1-18-2022-097-03,F,3,2,999,999,999,98,0,2023,5,1,113,50,M,0,0,2
27820,18,98,1-18-2022-098-10,F,10,1,999,999,999,7,1,2001,34,5,113,5,B,0,995,0
27821,11,83,1-11-2022-083-03,R,3,1,999,999,999,87,0,2016,4,1,56,17,L,0,995,0
27821,11,83,1-11-2022-083-03,F,3,2,999,999,999,86,0,2020,14,3,56,66,L,0,995,0
27822,28,93,1-28-2022-093-06,L,6,1,-5,8,9,82,0,2014,15,3,56,15,K,0,995,0
27822,28,93,1-28-2022-093-06,F,6,2,-12,-7,14,83,0,2003,14,3,56,67,K,0,995,0
27823,73,112,1-73-2022-112-06,T,6,1,999,999,999,1,1,2013,34,5,89,13,A,0,995,0
27824,73,113,1-73-2022-113-03,F,3,1,-62,0,62,20,0,2003,4,1,89,50,D,0,995,0
27824,73,113,1-73-2022-113-03,B,3,2,54,0,54,21,0,2018,14,3,89,53,D,0,995,0
27825,73,114,1-73-2022-114-06,F,6,1,999,999,999,7,1,2013,4,1,72,8,B,0,995,0
27830,22,36,1-22-2022-036-03,L,3,1,999,999,999,89,0,2020,14,3,40,17,L,0,995,0
27830,22,36,1-22-2022-036-03,F,3,2,999,999,999,88,0,2018,14,3,40,66,L,0,995,0
27832,31,84,1-31-2022-084-04,F,4,1,999,999,999,7,1,2020,15,3,89,12,B,0,995,0
27833,31,85,1-31-2022-085-04,F,4,1,999,999,999,13,0,2020,14,3,89,87,C,0,995,0
27836,20,211,1-20-2022-211-05,F,5,1,-39,7,40,50,1,2013,4,1,89,10,G,9,997,8
27836,20,211,1-20-2022-211-05,F,5,2,-45,0,45,51,1,1992,4,1,89,62,G,0,995,0
27837,20,212,1-20-2022-212-01,F,1,1,-18,15,23,2,1,1971,2,1,105,9,A,1,0,1
27838,20,213,1-20-2022-213-06,T,6,1,999,999,999,1,1,2017,4,1,105,13,A,0,997,8
27839,76,89,1-76-2022-089-07,F,7,1,999,999,999,13,0,2016,5,1,89,87,C,9,998,8
27840,76,90,1-76-2022-090-10,F,10,1,999,999,999,13,0,2004,4,1,89,87,C,9,998,8
27841,29,38,1-29-2022-038-01,T,1,1,999,999,999,6,1,2020,3,1,105,12,B,2,97,3
27842,26,103,1-26-2022-103-03,F,3,1,-15,-3,15,50,1,2020,4,1,64,6,G,0,995,0
27842,26,103,1-26-2022-103-03,F,3,2,-15,3,15,51,0,2017,2,1,64,62,G,0,995,0
27843,26,104,1-26-2022-104-06,F,6,1,999,999,999,28,0,2013,14,3,64,52,D,0,0,2
27843,26,104,1-26-2022-104-06,B,6,2,999,999,999,29,0,2016,20,4,64,53,D,0,995,0
27844,20,214,1-20-2022-214-03,F,3,1,999,999,999,24,0,2018,2,1,105,51,D,0,995,0
27844,20,214,1-20-2022-214-03,T,3,2,999,999,999,25,0,2004,14,3,105,53,D,0,995,0
27846,15,65,1-15-2022-065-07,B,7,1,999,999,999,21,0,2018,14,3,80,53,D,9,998,8
27846,15,65,1-15-2022-065-07,F,7,2,999,999,999,20,0,2014,4,1,80,50,D,9,998,8
27847,15,66,1-15-2022-066-03,L,3,1,999,999,999,82,0,2018,99,10,48,15,K,9,998,8
27847,15,66,1-15-2022-066-03,F,3,2,999,999,999,83,0,2018,14,3,48,67,K,0,995,0
27848,15,67,1-15-2022-067-03,F,3,1,999,999,999,28,0,2008,4,1,89,52,D,0,995,0
27848,15,67,1-15-2022-067-03,B,3,2,999,999,999,29,0,2021,14,3,89,53,D,0,995,0
27848,15,67,1-15-2022-067-03,B,3,3,999,999,999,98,0,2008,34,5,89,18,M,0,995,0
27849,59,89,1-59-2022-089-04,F,4,1,999,999,999,64,1,2021,14,3,64,10,I,0,995,0
27849,59,89,1-59-2022-089-04,L,4,2,999,999,999,65,0,2004,4,1,64,62,I,0,995,0
27852,30,102,1-30-2022-102-04,F,4,1,999,999,999,68,0,2003,15,3,72,15,J,0,995,0
27852,30,102,1-30-2022-102-04,L,4,2,999,999,999,69,0,2021,5,1,72,62,J,0,995,0
27856,21,61,1-21-2022-061-04,R,4,1,999,999,999,98,1,2019,2,1,89,61,M,0,995,0
27856,21,61,1-21-2022-061-04,R,4,2,999,999,999,98,1,9999,9,1,89,21,M,0,995,0
27859,22,38,1-22-2022-038-09,F,9,1,999,999,999,68,0,2002,34,5,56,15,J,0,995,0
27859,22,38,1-22-2022-038-09,F,9,2,999,999,999,69,0,2011,5,1,56,62,J,0,995,0
27860,13,118,1-13-2022-118-05,F,5,1,-33,0,33,20,0,2012,4,1,64,50,D,0,995,0
27860,13,118,1-13-2022-118-05,B,5,2,26,0,26,21,0,2017,14,3,64,53,D,0,995,0
27860,13,118,1-13-2022-118-05,R,5,3,999,999,999,98,0,2019,66,8,64,66,M,0,995,0
27863,77,95,1-77-2022-095-04,B,4,1,10,0,10,25,1,2018,14,3,105,10,D,0,995,0
27863,77,95,1-77-2022-095-04,F,4,2,-10,0,10,24,0,2010,4,1,105,51,D,0,995,0
27863,77,95,1-77-2022-095-04,F,4,3,999,999,999,98,0,2022,15,3,105,51,M,0,995,0
27864,77,96,1-77-2022-096-07,F,7,1,-9,5,10,69,0,2006,6,1,89,17,J,0,995,0
27864,77,96,1-77-2022-096-07,R,7,2,-7,-8,11,68,0,2016,4,1,72,63,J,0,995,0
27865,54,90,1-54-2022-090-04,F,4,1,999,999,999,28,0,2019,34,5,105,52,D,0,997,8
27865,54,90,1-54-2022-090-04,B,4,2,999,999,999,30,0,2003,4,1,105,18,D,0,995,0
27866,54,91,1-54-2022-091-04,F,4,1,-7,-6,9,88,0,2011,4,1,40,17,L,0,995,0
27866,54,91,1-54-2022-091-04,L,4,2,-6,7,9,89,0,2019,4,1,105,66,L,0,995,0
27867,59,90,1-59-2022-090-08,L,8,1,999,999,999,89,0,2005,14,3,72,66,L,0,995,0
27867,59,90,1-59-2022-090-08,F,8,2,999,999,999,88,0,2012,21,4,72,66,L,0,995,0
27868,59,91,1-59-2022-091-03,F,3,1,-28,5,29,69,0,2011,4,1,56,62,J,0,995,0
27868,59,91,1-59-2022-091-03,F,3,2,-39,-14,41,68,0,2018,4,1,56,15,J,0,995,0
27869,59,92,1-59-2022-092-01,F,1,1,-41,0,41,6,1,2012,4,1,89,12,B,2,0,3
27871,12,67,1-12-2022-067-06,B,6,1,999,999,999,32,1,2016,4,1,121,11,D,0,995,0
27871,12,67,1-12-2022-067-06,F,6,2,999,999,999,32,0,2021,66,8,121,60,D,0,995,0
27872,12,68,1-12-2022-068-03,F,3,1,-17,0,17,20,0,2019,3,1,56,50,D,0,995,0
27872,12,68,1-12-2022-068-03,B,3,2,15,0,15,21,0,2008,34,5,56,53,D,0,995,0
27873,17,118,1-17-2022-118-10,F,10,1,-8,1,8,69,0,2002,4,1,32,17,J,0,995,0
27873,17,118,1-17-2022-118-10,R,10,2,-3,-5,6,68,0,2008,20,4,32,15,J,0,995,0
27874,17,119,1-17-2022-119-04,F,4,1,-8,0,8,64,1,2002,14,3,48,10,I,0,995,0
27874,17,119,1-17-2022-119-04,L,4,2,-5,4,7,65,0,2021,14,3,48,62,I,0,995,0
27875,17,120,1-17-2022-120-04,F,4,1,999,999,999,6,1,2018,4,1,48,12,B,0,995,0
27878,19,157,1-19-2022-157-05,R,5,1,999,999,999,2,1,2016,34,5,89,13,A,0,995,0
27879,19,158,1-19-2022-158-04,F,4,1,-8,-3,9,83,0,2020,6,1,40,19,K,0,995,0
27879,19,158,1-19-2022-158-04,L,4,2,-2,6,6,82,0,2020,15,3,40,73,K,0,995,0
27881,11,84,1-11-2022-084-10,F,10,1,999,999,999,89,0,2004,14,3,40,17,L,0,995,0
27881,11,84,1-11-2022-084-10,F,10,2,999,999,999,88,0,2017,15,3,40,66,L,0,995,0
27881,11,84,1-11-2022-084-10,R,10,3,999,999,999,98,0,2012,5,1,40,66,M,0,995,0
27882,11,85,1-11-2022-085-04,L,4,1,999,999,999,78,0,2008,34,5,72,16,K,0,995,0
27882,11,85,1-11-2022-085-04,F,4,2,999,999,999,79,0,2018,14,3,72,65,K,0,995,0
27883,11,86,1-11-2022-086-05,F,5,1,-73,13,74,2,1,2014,4,1,72,13,A,0,997,8
27884,52,159,1-52-2022-159-04,F,4,1,999,999,999,86,0,2020,15,3,80,6,L,0,995,0
27884,52,159,1-52-2022-159-04,R,4,2,999,999,999,87,0,1996,63,8,80,66,L,0,995,0
27885,52,160,1-52-2022-160-08,F,8,1,-41,0,41,82,0,2006,4,1,89,15,K,3,997,8
27885,52,160,1-52-2022-160-08,F,8,2,-20,-12,24,83,0,2004,15,3,89,67,K,3,997,8
27886,24,121,1-24-2022-121-02,L,2,1,-3,18,18,89,0,2019,15,3,72,17,L,0,995,0
27886,24,121,1-24-2022-121-02,F,2,2,-22,-8,23,88,0,2019,4,1,72,66,L,0,995,0
27887,24,122,1-24-2022-122-06,L,6,1,999,999,999,69,0,2005,4,1,80,62,J,1,0,2
27887,24,122,1-24-2022-122-06,F,6,2,999,999,999,68,0,2013,4,1,80,15,J,0,995,0
27888,14,90,1-14-2022-090-10,T,10,1,999,999,999,1,1,2011,34,5,89,13,A,0,995,0
27889,23,44,1-23-2022-044-04,L,4,1,999,999,999,89,0,2021,5,1,40,17,L,0,995,0
27889,23,44,1-23-2022-044-04,F,4,2,999,999,999,88,0,2019,61,8,40,66,L,0,995,0
27890,25,108,1-25-2022-108-06,R,6,1,999,999,999,68,0,2014,20,4,56,15,J,0,995,0
27890,25,108,1-25-2022-108-06,F,6,2,999,999,999,69,0,2014,14,3,56,62,J,0,995,0
27891,25,109,1-25-2022-109-07,F,7,1,999,999,999,3,1,2015,34,5,72,87,A,0,995,0
27892,25,110,1-25-2022-110-04,R,4,1,999,999,999,68,0,2004,61,8,56,15,J,0,995,0
27892,25,110,1-25-2022-110-04,F,4,2,999,999,999,69,0,2018,4,1,56,62,J,0,995,0
27894,10,172,1-10-2022-172-09,F,9,1,999,999,999,64,1,2005,4,1,999,10,I,0,995,0
27894,10,172,1-10-2022-172-09,L,9,2,999,999,999,65,0,2016,5,1,999,62,I,8,995,0
27895,10,173,1-10-2022-173-06,F,6,1,999,999,999,2,1,2015,2,1,56,6,A,0,995,0
27896,28,94,1-28-2022-094-08,L,8,1,999,999,999,6,1,2004,15,3,72,12,B,2,227,2
27897,18,99,1-18-2022-099-07,B,7,1,9,0,9,29,0,2014,6,1,80,53,D,0,995,0
27897,18,99,1-18-2022-099-07,F,7,2,-10,0,10,28,1,2004,1,1,80,52,D,0,995,0
27899,32,66,1-32-2022-066-02,F,2,1,-56,0,56,2,1,2019,21,4,64,8,A,0,0,2
27900,31,86,1-31-2022-086-04,F,4,1,999,999,999,13,0,2019,4,1,89,87,C,0,995,0
27901,31,87,1-31-2022-087-07,F,7,1,999,999,999,13,0,2015,4,1,89,87,C,0,995,0
27902,76,91,1-76-2022-091-07,F,7,1,999,999,999,8,1,2015,2,1,89,87,B,9,998,8
27903,48,40,1-48-2022-040-07,L,7,1,999,999,999,78,0,2017,5,1,56,16,K,0,995,0
27903,48,40,1-48-2022-040-07,F,7,2,999,999,999,79,0,2016,4,1,56,70,K,0,995,0
27904,13,119,1-13-2022-119-03,F,3,1,999,999,999,12,1,2019,4,1,56,11,C,0,312,2
27905,13,120,1-13-2022-120-04,F,4,1,999,999,999,6,1,2021,4,1,64,12,B,0,995,0
27906,16,105,1-16-2022-105-07,F,7,1,-16,-3,16,28,1,2016,4,1,56,52,D,0,995,0
27906,16,105,1-16-2022-105-07,B,7,2,17,0,17,29,0,2019,6,1,56,60,D,9,995,0
27907,16,106,1-16-2022-106-03,F,3,1,-15,-9,17,88,0,2021,34,5,40,17,L,0,995,0
27907,16,106,1-16-2022-106-03,L,3,2,-8,22,24,89,0,2021,14,3,40,66,L,0,995,0
27908,73,115,1-73-2022-115-07,9,7,1,999,999,999,7,1,2013,4,1,80,4,B,0,995,0
27909,15,68,1-15-2022-068-09,F,9,1,999,999,999,68,0,2011,4,1,48,15,J,0,995,0
27909,15,68,1-15-2022-068-09,F,9,2,999,999,999,69,0,9999,9,1,48,62,J,9,998,8
27909,15,68,1-15-2022-068-09,L,9,3,999,999,999,99,99,2019,9,1,999,99,N,9,999,8
27911,33,37,1-33-2022-037-01,F,1,1,-107,-62,124,52,1,2009,3,1,89,12,G,9,998,8
27911,33,37,1-33-2022-037-01,F,1,2,-46,17,49,52,0,2019,34,5,89,62,G,1,0,2
27914,20,215,1-20-2022-215-03,F,3,1,-22,0,22,20,0,1997,14,3,89,50,D,0,995,0
27914,20,215,1-20-2022-215-03,B,3,2,17,0,17,21,0,2023,4,1,89,53,D,0,995,0
27916,20,217,1-20-2022-217-02,T,2,1,999,999,999,7,1,2020,14,3,113,12,B,0,995,0
27917,20,218,1-20-2022-218-04,F,4,1,999,999,999,11,1,2020,15,3,40,13,C,9,998,8
27917,20,218,1-20-2022-218-04,B,4,2,999,999,999,99,99,2019,6,1,999,99,N,9,999,8
27919,30,104,1-30-2022-104-08,L,8,1,-19,23,29,82,0,2010,4,1,72,15,K,0,995,0
27919,30,104,1-30-2022-104-08,F,8,2,-36,0,36,83,0,1998,4,1,72,67,K,0,995,0
27920,29,39,1-29-2022-039-03,9,3,1,999,999,999,6,1,2005,6,1,89,12,B,1,0,2
27920,29,39,1-29-2022-039-03,9,3,2,999,999,999,98,1,2001,6,1,89,50,M,9,995,0
27920,29,39,1-29-2022-039-03,F,3,3,999,999,999,98,0,2007,4,1,89,50,M,0,0,2
27920,29,39,1-29-2022-039-03,F,3,4,999,999,999,98,1,2022,14,3,89,51,M,0,0,2
27921,29,40,1-29-2022-040-04,L,4,1,-8,3,8,82,0,2019,6,1,48,15,K,9,998,8
27921,29,40,1-29-2022-040-04,F,4,2,-4,-5,7,83,0,2019,4,1,48,67,K,9,998,8
27923,30,105,1-30-2022-105-03,R,3,1,999,999,999,68,0,2011,4,1,72,15,J,0,995,0
27923,30,105,1-30-2022-105-03,F,3,2,999,999,999,69,0,2018,6,1,72,62,J,0,995,0
27925,25,112,1-25-2022-112-03,F,3,1,-18,-6,19,68,0,2008,14,3,56,15,J,0,995,0
27925,25,112,1-25-2022-112-03,F,3,2,-19,7,20,69,0,2019,14,3,56,62,J,0,995,0
27926,15,70,1-15-2022-070-09,F,9,1,999,999,999,1,1,2002,4,1,40,15,A,9,998,8
27927,18,101,1-18-2022-101-04,R,4,1,-29,-34,45,68,0,2019,34,5,72,15,J,0,995,0
27927,18,101,1-18-2022-101-04,F,4,2,-45,8,46,69,0,2005,14,3,72,62,J,0,995,0
27927,18,101,1-18-2022-101-04,L,4,3,-7,6,9,98,0,2007,4,1,72,60,M,0,995,0
27928,20,219,1-20-2022-219-07,F,7,1,-12,0,12,28,0,2008,5,1,105,52,D,0,995,0
27928,20,219,1-20-2022-219-07,B,7,2,10,0,10,29,0,2017,4,1,105,53,D,0,995,0
27928,20,219,1-20-2022-219-07,R,7,3,999,999,999,98,0,2007,4,1,105,61,M,0,995,0
27929,21,63,1-21-2022-063-03,L,3,1,999,999,999,82,0,1997,34,5,40,15,K,0,995,0
27929,21,63,1-21-2022-063-03,F,3,2,999,999,999,83,0,2022,4,1,80,67,K,0,995,0
27930,26,107,1-26-2022-107-06,F,6,1,999,999,999,80,1,2016,4,1,72,16,K,9,997,8
27930,26,107,1-26-2022-107-06,L,6,2,999,999,999,81,0,2022,66,8,72,67,K,0,995,0
27931,26,108,1-26-2022-108-02,R,2,1,999,999,999,1,1,2020,62,8,89,13,A,0,995,0
27931,26,108,1-26-2022-108-02,T,2,2,999,999,999,98,0,2019,20,4,89,62,M,0,995,0
27937,77,98,1-77-2022-098-07,F,7,1,-23,0,23,28,0,2016,14,3,72,52,D,0,995,0
27937,77,98,1-77-2022-098-07,B,7,2,28,0,28,29,0,2013,4,1,72,18,D,0,995,0
27940,17,122,1-17-2022-122-06,L,6,1,999,999,999,72,1,2015,34,5,48,15,J,0,995,0
27940,17,122,1-17-2022-122-06,F,6,2,999,999,999,73,0,2017,6,1,48,61,J,0,995,0
27941,17,123,1-17-2022-123-03,R,3,1,-7,-20,21,87,0,2018,34,5,89,17,L,0,995,0
27941,17,123,1-17-2022-123-03,F,3,2,-20,4,21,86,0,2023,14,3,89,66,L,0,0,2
27944,19,160,1-19-2022-160-03,F,3,1,999,999,999,1,1,2021,4,1,89,13,A,0,995,0
27945,19,161,1-19-2022-161-07,F,7,1,-11,-6,13,68,0,2014,4,1,40,15,J,0,995,0
27945,19,161,1-19-2022-161-07,F,7,2,-15,0,15,69,0,2014,4,1,40,62,J,0,995,0
27946,19,162,1-19-2022-162-07,L,7,1,999,999,999,78,0,2013,14,3,72,16,K,0,995,0
27946,19,162,1-19-2022-162-07,F,7,2,999,999,999,79,0,2022,67,8,72,70,K,0,995,0
27946,19,162,1-19-2022-162-07,F,7,3,999,999,999,98,0,2006,66,8,72,62,M,0,995,0
27947,11,87,1-11-2022-087-03,F,3,1,999,999,999,1,1,2018,5,1,48,13,A,0,995,0
27948,24,123,1-24-2022-123-02,L,2,1,-9,16,18,98,0,2022,4,1,72,62,M,0,995,0
27948,24,123,1-24-2022-123-02,F,2,2,-12,-4,12,98,1,2020,14,3,72,21,M,0,995,0
27949,24,124,1-24-2022-124-04,L,4,1,999,999,999,89,0,2020,15,3,40,17,L,0,995,0
27949,24,124,1-24-2022-124-04,F,4,2,999,999,999,88,0,2022,4,1,40,66,L,0,995,0
27950,14,91,1-14-2022-091-01,L,1,1,999,999,999,89,0,2021,4,1,72,17,L,1,0,3
27950,14,91,1-14-2022-091-01,F,1,2,999,999,999,88,1,2012,66,8,97,66,L,0,995,0
27951,23,45,1-23-2022-045-03,L,3,1,6,7,9,78,0,2018,14,3,89,16,K,0,995,0
27951,23,45,1-23-2022-045-03,F,3,2,-9,-3,10,79,0,2018,14,3,72,61,K,0,995,0
27952,59,93,1-59-2022-093-09,T,9,1,999,999,999,7,1,2008,14,3,48,12,B,0,995,0
27953,59,94,1-59-2022-094-02,L,2,1,999,999,999,1,1,2019,4,1,72,13,A,0,0,2
27954,59,95,1-59-2022-095-07,L,7,1,999,999,999,99,99,2008,6,1,999,99,N,9,999,8
27954,59,95,1-59-2022-095-07,L,7,2,999,999,999,11,1,2014,4,1,48,10,C,0,995,0
27955,25,113,1-25-2022-113-05,R,5,1,999,999,999,1,1,2016,2,1,56,13,A,2,108,2
27957,25,115,1-25-2022-115-02,F,2,1,999,999,999,20,0,2019,61,8,64,50,D,0,995,0
27957,25,115,1-25-2022-115-02,F,2,2,-54,-31,62,22,0,2022,5,1,64,53,D,0,995,0
27957,25,115,1-25-2022-115-02,F,2,3,-31,6,32,98,0,2008,34,5,64,62,M,0,995,0
27958,25,116,1-25-2022-116-07,F,7,1,-12,-4,13,2,1,2015,20,4,80,5,A,0,995,0
27959,31,88,1-31-2022-088-01,F,1,1,999,999,999,6,1,2003,34,5,89,12,B,2,997,8
27960,10,174,1-10-2022-174-01,F,1,1,999,999,999,48,1,2007,66,8,105,12,F,0,995,0
27960,10,174,1-10-2022-174-01,R,1,2,999,999,999,48,0,2018,14,3,105,61,F,1,0,3
27960,10,174,1-10-2022-174-01,9,1,3,999,999,999,98,0,2014,66,8,105,61,M,0,995,0
27960,10,174,1-10-2022-174-01,9,1,4,999,999,999,98,0,2018,4,1,105,61,M,0,995,0
27960,10,174,1-10-2022-174-01,U,1,5,999,999,999,98,0,2010,2,1,105,90,M,0,995,0
27961,10,175,1-10-2022-175-01,R,1,1,999,999,999,87,0,2003,4,1,56,17,L,0,995,0
27961,10,175,1-10-2022-175-01,F,1,2,999,999,999,86,0,2011,34,5,56,66,L,3,997,8
27962,16,107,1-16-2022-107-02,F,2,1,999,999,999,28,0,2012,34,5,89,52,D,0,186,1
27962,16,107,1-16-2022-107-02,B,2,2,999,999,999,29,0,2021,4,1,89,53,D,0,995,0
27963,16,108,1-16-2022-108-03,F,3,1,-3,5,6,77,0,2006,34,5,40,17,K,0,995,0
27963,16,108,1-16-2022-108-03,R,3,2,-4,-12,13,76,0,2018,4,1,40,66,K,0,995,0
27965,73,116,1-73-2022-116-03,F,3,1,999,999,999,7,1,2018,6,1,72,6,B,0,995,0
27966,32,68,1-32-2022-068-02,R,2,1,2,-7,7,7,1,2019,5,1,105,6,B,0,995,0
27966,32,68,1-32-2022-068-02,L,2,2,-4,5,6,98,0,2021,14,3,105,60,M,0,995,0
27967,13,121,1-13-2022-121-09,F,9,1,-18,0,18,28,0,2006,6,1,113,52,D,0,995,0
27967,13,121,1-13-2022-121-09,B,9,2,11,0,11,29,0,2011,34,5,113,53,D,0,995,0
27968,13,122,1-13-2022-122-02,F,2,1,999,999,999,1,1,2020,4,1,80,13,A,0,132,2
27969,76,92,1-76-2022-092-10,R,10,1,-21,-4,21,3,1,2003,34,5,89,87,A,9,998,8
27970,76,93,1-76-2022-093-04,R,4,1,999,999,999,12,1,2021,34,5,64,6,C,9,998,8
27973,33,38,1-33-2022-038-07,F,7,1,-12,0,12,20,0,2001,4,1,56,50,D,0,995,0
27973,33,38,1-33-2022-038-07,B,7,2,11,0,11,21,0,2013,4,1,56,53,D,0,995,0
27976,15,71,1-15-2022-071-07,F,7,1,999,999,999,78,0,2021,14,3,24,16,K,9,998,8
27976,15,71,1-15-2022-071-07,R,7,2,999,999,999,79,0,2013,14,3,24,65,K,9,998,8
27976,15,71,1-15-2022-071-07,L,7,3,999,999,999,98,0,2012,6,1,64,65,M,9,998,8
27979,29,41,1-29-2022-041-03,F,3,1,999,999,999,28,0,2014,15,3,72,52,D,9,995,0
27979,29,41,1-29-2022-041-03,B,3,2,999,999,999,29,0,2021,14,3,72,53,D,9,995,0
27980,29,42,1-29-2022-042-02,F,2,1,-18,3,18,24,0,2019,14,3,105,51,D,0,995,0
27980,29,42,1-29-2022-042-02,B,2,2,20,-7,21,25,0,2013,4,1,105,53,D,0,995,0
27981,27,87,1-27-2022-087-05,F,5,1,999,999,999,2,1,2015,6,1,40,4,A,2,0,2
27982,27,88,1-27-2022-088-10,L,10,1,-2,5,5,2,1,2007,4,1,56,6,A,0,995,0
27982,27,88,1-27-2022-088-10,B,10,2,999,999,999,99,99,2013,4,1,999,99,N,9,999,8
27984,30,106,1-30-2022-106-07,F,7,1,-11,-4,12,88,0,2008,2,1,64,17,L,0,995,0
27984,30,106,1-30-2022-106-07,L,7,2,-4,10,11,89,0,2013,5,1,64,66,L,0,995,0
27985,19,163,1-19-2022-163-04,F,4,1,999,999,999,20,0,2018,20,4,72,50,D,0,995,0
27985,19,163,1-19-2022-163-04,B,4,2,999,999,999,21,0,2014,4,1,72,53,D,0,995,0
27987,15,73,1-15-2022-073-03,R,3,1,999,999,999,68,0,9999,9,1,48,15,J,8,995,0
27987,15,73,1-15-2022-073-03,F,3,2,999,999,999,69,0,2020,14,3,48,62,J,9,998,8
27989,17,124,1-17-2022-124-03,L,3,1,-15,18,23,82,0,2020,4,1,72,15,K,1,0,2
27989,17,124,1-17-2022-124-03,F,3,2,-14,-5,15,83,0,2017,34,5,72,67,K,0,996,1
27990,25,117,1-25-2022-117-04,F,4,1,999,999,999,1,1,2021,4,1,56,13,A,0,995,0
27992,21,65,1-21-2022-065-03,F,3,1,-24,4,25,28,0,2006,34,5,105,52,D,0,995,0
27992,21,65,1-21-2022-065-03,B,3,2,35,0,35,29,0,2020,14,3,105,53,D,0,995,0
27993,52,161,1-52-2022-161-04,F,4,1,-5,2,6,86,0,2019,15,3,40,17,L,0,995,0
27993,52,161,1-52-2022-161-04,R,4,2,-3,-7,8,87,0,2019,14,3,40,17,L,0,995,0
27995,52,163,1-52-2022-163-09,R,9,1,-16,-19,25,68,1,1996,4,1,56,15,J,0,995,0
27995,52,163,1-52-2022-163-09,F,9,2,-24,9,26,69,0,2003,34,5,56,62,J,0,995,0
27995,52,163,1-52-2022-163-09,F,9,3,999,999,999,98,0,2022,14,3,56,78,M,0,995,0
27996,52,164,1-52-2022-164-03,L,3,1,-13,11,17,82,0,2022,34,5,56,15,K,0,995,0
27996,52,164,1-52-2022-164-03,F,3,2,-16,-6,17,83,0,2002,14,3,56,67,K,0,995,0
27997,14,92,1-14-2022-092-09,F,9,1,-28,0,28,20,0,2001,4,1,72,50,D,0,995,0
27997,14,92,1-14-2022-092-09,B,9,2,20,0,20,21,0,2010,14,3,72,53,D,0,995,0
27998,14,93,1-14-2022-093-05,F,5,1,999,999,999,20,0,2015,14,3,72,50,D,0,995,0
27998,14,93,1-14-2022-093-05,B,5,2,999,999,999,22,0,1994,34,5,72,53,D,0,995,0
27998,14,93,1-14-2022-093-05,L,5,3,999,999,999,98,0,2014,34,5,72,62,M,0,995,0
27999,18,102,1-18-2022-102-07,F,7,1,999,999,999,6,1,2014,4,1,105,12,B,0,995,0
